Filler_Status,Machine,Status,Start_Time,Count,duration_sec
Starved,Packer,0,2020-01-28,140,6412.456
Starved,Packer,0,2020-01-29,41,2998.966
Starved,Packer,0,2020-01-30,96,7939.308
Starved,Packer,0,2020-01-31,37,1556.001
Starved,Packer,2,2020-01-02,36,667.381
Starved,Packer,2,2020-01-03,5,210.429
Starved,Packer,2,2020-01-04,24,231.056
Starved,Packer,2,2020-01-05,46,688.63
Starved,Packer,2,2020-01-06,70,719.075
Starved,Packer,2,2020-01-07,76,1135.527
Starved,Packer,2,2020-01-08,30,315.757
Starved,Packer,2,2020-01-09,19,324.287
Starved,Packer,2,2020-01-10,33,417.074
Starved,Packer,2,2020-01-11,116,1226.927
Starved,Packer,2,2020-01-12,13,225.531
Starved,Packer,2,2020-01-13,156,2641.897
Starved,Packer,2,2020-01-14,33,661.318
Starved,Packer,2,2020-01-15,35,468.263
Starved,Packer,2,2020-01-16,9,74.499
Starved,Packer,2,2020-01-17,4,180.535
Starved,Packer,2,2020-01-18,75,1153.582
Starved,Packer,2,2020-01-19,95,1058.757
Starved,Packer,2,2020-01-20,6,198.699
Starved,Packer,2,2020-01-21,32,678.1
Starved,Packer,2,2020-01-22,37,409.592
Starved,Packer,2,2020-01-23,31,601.983
Starved,Packer,2,2020-01-24,12,98.688
Starved,Packer,2,2020-01-25,16,311.976
Starved,Packer,2,2020-01-26,23,1252.246
Starved,Packer,2,2020-01-27,25,1107.522
Starved,Packer,2,2020-01-28,138,1849.941
Starved,Packer,2,2020-01-29,38,932.611
Starved,Packer,2,2020-01-30,91,2042.669
Starved,Packer,2,2020-01-31,38,487.527
Starved,Packer,3,2020-01-02,3,156.837
Starved,Packer,3,2020-01-07,1,56.188
Starved,Packer,3,2020-01-08,1,4.014
Starved,Packer,3,2020-01-10,5,42.521
Starved,Packer,3,2020-01-11,3,64.338
Starved,Packer,3,2020-01-12,1,19.07
Starved,Packer,3,2020-01-13,1,64.845
Starved,Packer,3,2020-01-14,2,303.226
Starved,Packer,3,2020-01-15,1,9.03
Starved,Packer,3,2020-01-17,2,34.089
Starved,Packer,3,2020-01-20,1,236.976
Starved,Packer,3,2020-01-21,1,256.659
Starved,Packer,3,2020-01-22,3,85.803
Starved,Packer,3,2020-01-23,1,70.42
Starved,Packer,3,2020-01-25,4,59.481
Starved,Packer,3,2020-01-26,1,37.103
Starved,Packer,3,2020-01-27,1,33.09
Starved,Packer,3,2020-01-29,2,95.295
Starved,Packer,3,2020-01-30,6,222.176
Starved,Packer,3,2020-01-31,2,90.507
Starved,Packer,4,2020-01-02,1,32.218
Starved,Packer,4,2020-01-03,5,61.361
Starved,Packer,4,2020-01-04,1,12.048
Starved,Packer,4,2020-01-05,1,18.288
Starved,Packer,4,2020-01-06,3,73.976
Starved,Packer,4,2020-01-07,3,33.111
Starved,Packer,4,2020-01-08,2,32.109
Starved,Packer,4,2020-01-09,1,40.135
Starved,Packer,4,2020-01-10,2,34.302
Starved,Packer,4,2020-01-11,2,39.142
Starved,Packer,4,2020-01-13,1,32.516
Starved,Packer,4,2020-01-14,2,35.249
Starved,Packer,4,2020-01-15,1,66.187
Starved,Packer,4,2020-01-16,5,83.263
Starved,Packer,4,2020-01-17,3,106.735
Starved,Packer,4,2020-01-18,2,48.286
Starved,Packer,4,2020-01-20,4,67.239
Starved,Packer,4,2020-01-22,1,121.552
Starved,Packer,4,2020-01-24,4,236.996
Starved,Packer,4,2020-01-25,1,81.207
Starved,Packer,4,2020-01-28,4,59.311
Starved,Packer,4,2020-01-29,4,380.381
Starved,Packer,4,2020-01-30,5,100.811
Starved,Packer,4,2020-01-31,1,17.157
Starved,Palletiser,0,2020-01-02,7,2703.911
Starved,Palletiser,0,2020-01-03,4,1252.49
Starved,Palletiser,0,2020-01-04,5,1616.529
Starved,Palletiser,0,2020-01-05,7,3932.259
Starved,Palletiser,0,2020-01-06,14,6854.31
Starved,Palletiser,0,2020-01-07,12,6722.028
Starved,Palletiser,0,2020-01-08,4,2263.927
Starved,Palletiser,0,2020-01-09,7,1910.565
Starved,Palletiser,0,2020-01-10,4,2859.451
Starved,Palletiser,0,2020-01-11,17,5167.561
Starved,Palletiser,0,2020-01-12,2,2011.383
Starved,Palletiser,0,2020-01-13,31,11794.048
Starved,Palletiser,0,2020-01-14,6,2511.242
Starved,Palletiser,0,2020-01-15,9,3509.528
Starved,Palletiser,0,2020-01-16,3,1565.22
Starved,Palletiser,0,2020-01-17,5,1358.683
Starved,Palletiser,0,2020-01-18,13,6733.74
Starved,Palletiser,0,2020-01-19,7,2557.698
Starved,Palletiser,0,2020-01-20,2,1202.739
Starved,Palletiser,0,2020-01-21,9,2531.441
Starved,Palletiser,0,2020-01-22,14,5889.252
Starved,Palletiser,0,2020-01-23,8,3920.967
Starved,Palletiser,0,2020-01-24,3,1399.056
Starved,Palletiser,0,2020-01-25,7,1873.993
Starved,Palletiser,0,2020-01-26,8,3043.491
Starved,Palletiser,0,2020-01-27,19,7229.568
Starved,Palletiser,0,2020-01-28,15,7657.376
Starved,Palletiser,0,2020-01-29,16,4331.456
Starved,Palletiser,0,2020-01-30,27,9300.595
Starved,Palletiser,0,2020-01-31,8,3444.388
Starved,Palletiser,2,2020-01-02,5,256.668
Starved,Palletiser,2,2020-01-03,2,88.318
Starved,Palletiser,2,2020-01-04,4,180.71
Starved,Palletiser,2,2020-01-05,5,268.756
Starved,Palletiser,2,2020-01-06,9,199.1
Starved,Palletiser,2,2020-01-07,13,553.359
Starved,Palletiser,2,2020-01-08,2,116.41
Starved,Palletiser,2,2020-01-09,3,54.28
Starved,Palletiser,2,2020-01-10,6,819.306
Starved,Palletiser,2,2020-01-11,15,782.113
Starved,Palletiser,2,2020-01-12,1,45.781
Starved,Palletiser,2,2020-01-13,26,1314.862
Starved,Palletiser,2,2020-01-14,4,475.908
Starved,Palletiser,2,2020-01-15,8,367.348
Starved,Palletiser,2,2020-01-16,2,116.324
Starved,Palletiser,2,2020-01-17,3,84.434
Starved,Palletiser,2,2020-01-18,12,736.915
Starved,Palletiser,2,2020-01-19,6,366.84
Starved,Palletiser,2,2020-01-20,3,142.204
Starved,Palletiser,2,2020-01-21,8,175.616
Starved,Palletiser,2,2020-01-22,9,400.216
Starved,Palletiser,2,2020-01-23,8,482.311
Starved,Palletiser,2,2020-01-24,2,19.147
Starved,Palletiser,2,2020-01-25,7,359.789
Starved,Palletiser,2,2020-01-26,6,166.823
Starved,Palletiser,2,2020-01-27,16,493.61
Starved,Palletiser,2,2020-01-28,13,488.346
Starved,Palletiser,2,2020-01-29,13,1069.102
Starved,Palletiser,2,2020-01-30,23,1242.058
Starved,Palletiser,2,2020-01-31,3,85.624
Starved,Palletiser,3,2020-01-05,1,29.107
Starved,Palletiser,3,2020-01-07,1,91.314
Starved,Palletiser,3,2020-01-11,1,36.122
Starved,Palletiser,3,2020-01-13,1,62.592
Starved,Palletiser,3,2020-01-21,1,38.109
Starved,Palletiser,3,2020-01-27,1,34.381
Starved,Palletiser,3,2020-01-29,1,164.455
Starved,Palletiser,3,2020-01-30,2,313.641
Starved,Palletiser,4,2020-01-06,3,52.395
Starved,Palletiser,4,2020-01-09,1,65.826
Starved,Palletiser,4,2020-01-10,3,309.835
Starved,Palletiser,4,2020-01-11,1,35.547
Starved,Palletiser,4,2020-01-12,1,36.129
Starved,Palletiser,4,2020-01-13,3,476.592
Starved,Palletiser,4,2020-01-14,2,61.32
Starved,Palletiser,4,2020-01-15,1,36.108
Starved,Palletiser,4,2020-01-19,1,136.133
Starved,Palletiser,4,2020-01-20,1,240.501
Starved,Palletiser,4,2020-01-21,2,486.811
Starved,Palletiser,4,2020-01-22,4,74.641
Starved,Palletiser,4,2020-01-24,1,76.947
Starved,Palletiser,4,2020-01-25,2,269.467
Starved,Palletiser,4,2020-01-27,1,22.112
Starved,Palletiser,4,2020-01-28,1,23.061
Starved,Palletiser,4,2020-01-29,2,648.823
Starved,Palletiser,4,2020-01-30,1,19.115
Starved,Palletiser,4,2020-01-31,2,115.394
Starved,Screwcap,0,2020-01-02,17,3288.575
Starved,Screwcap,0,2020-01-03,7,1041.463
Starved,Screwcap,0,2020-01-04,2,1336.394
Starved,Screwcap,0,2020-01-05,12,3580.097
Starved,Screwcap,0,2020-01-06,22,5266.295
Starved,Screwcap,0,2020-01-07,32,6971.217
Starved,Screwcap,0,2020-01-08,8,2565.065
Starved,Screwcap,0,2020-01-09,16,1869.547
Starved,Screwcap,0,2020-01-10,23,2898.348
Starved,Screwcap,0,2020-01-11,75,6239.397
Starved,Screwcap,0,2020-01-12,7,1581.932
Starved,Screwcap,0,2020-01-13,61,9947.254
Starved,Screwcap,0,2020-01-14,28,2202.931
Starved,Screwcap,0,2020-01-15,8,2729.983
Starved,Screwcap,0,2020-01-16,23,1160.131
Starved,Screwcap,0,2020-01-17,23,1163.278
Starved,Screwcap,0,2020-01-18,17,4045.25
Starved,Screwcap,0,2020-01-19,27,3063.785
Starved,Screwcap,0,2020-01-20,18,2710.39
Starved,Screwcap,0,2020-01-21,12,3503.249
Starved,Screwcap,0,2020-01-22,24,4101.375
Starved,Screwcap,0,2020-01-23,28,4452.76
Starved,Screwcap,0,2020-01-24,26,1180.919
Starved,Screwcap,0,2020-01-25,15,2203.478
Starved,Screwcap,0,2020-01-26,14,3130.427
Starved,Screwcap,0,2020-01-27,28,6528.865
Starved,Screwcap,0,2020-01-28,33,8214.322
Starved,Screwcap,0,2020-01-29,22,4431.764
Starved,Screwcap,0,2020-01-30,61,11220.233
Starved,Screwcap,0,2020-01-31,19,2586.814
Starved,Screwcap,2,2020-01-02,13,69.814
Starved,Screwcap,2,2020-01-03,5,66.333
Starved,Screwcap,2,2020-01-05,10,86.353
Starved,Screwcap,2,2020-01-06,16,77.722
Starved,Screwcap,2,2020-01-07,24,169.799
Starved,Screwcap,2,2020-01-08,6,127.449
Starved,Screwcap,2,2020-01-09,12,143.771
Starved,Screwcap,2,2020-01-10,17,110.644
Starved,Screwcap,2,2020-01-11,71,347.131
Starved,Screwcap,2,2020-01-12,7,72.54
Starved,Screwcap,2,2020-01-13,42,348.991
Starved,Screwcap,2,2020-01-14,18,70.445
Starved,Screwcap,2,2020-01-15,3,10.039
Starved,Screwcap,2,2020-01-16,24,158.716
Starved,Screwcap,2,2020-01-17,24,122.913
Starved,Screwcap,2,2020-01-18,11,75.429
Starved,Screwcap,2,2020-01-19,20,165.002
Starved,Screwcap,2,2020-01-20,14,94.47
Starved,Screwcap,2,2020-01-21,10,102.622
Starved,Screwcap,2,2020-01-22,18,119.701
Starved,Screwcap,2,2020-01-23,22,167.634
Starved,Screwcap,2,2020-01-24,25,210.374
Starved,Screwcap,2,2020-01-25,7,30.208
Starved,Screwcap,2,2020-01-26,8,78.445
Starved,Screwcap,2,2020-01-27,9,144.511
Starved,Screwcap,2,2020-01-28,22,204.743
Starved,Screwcap,2,2020-01-29,13,152.362
Starved,Screwcap,2,2020-01-30,40,250.241
Starved,Screwcap,2,2020-01-31,14,176.463
Starved,Screwcap,3,2020-01-07,1,23.081
Starved,Screwcap,3,2020-01-11,1,31.128
Starved,Screwcap,3,2020-01-13,1,1.015
Starved,Screwcap,3,2020-01-14,3,15.234
Starved,Screwcap,3,2020-01-22,1,4.008
Starved,Screwcap,3,2020-01-25,3,11.057
Starved,Screwcap,3,2020-01-26,1,34.089
Starved,Screwcap,3,2020-01-27,4,62.171
Starved,Screwcap,3,2020-01-28,1,28.426
Starved,Screwcap,3,2020-01-30,2,11.095
Starved,Screwcap,4,2020-01-06,1,5.079
Starved,Screwcap,4,2020-01-12,1,3.011
Starved,Screwcap,4,2020-01-27,1,9.143
Starved,TopSealer,0,2020-01-02,24,2803.448
Starved,TopSealer,0,2020-01-03,10,977.495
Starved,TopSealer,0,2020-01-04,7,1255.632
Starved,TopSealer,0,2020-01-05,14,3924.915
Starved,TopSealer,0,2020-01-06,22,5260.753
Starved,TopSealer,0,2020-01-07,31,5938.928
Starved,TopSealer,0,2020-01-08,16,1796.454
Starved,TopSealer,0,2020-01-09,11,1368.92
Starved,TopSealer,0,2020-01-10,18,2753.811
Starved,TopSealer,0,2020-01-11,47,5619.553
Starved,TopSealer,0,2020-01-12,8,1342.19
Starved,TopSealer,0,2020-01-13,96,9309.911
Starved,TopSealer,0,2020-01-14,17,1930.31
Starved,TopSealer,0,2020-01-15,27,2785.339
Starved,TopSealer,0,2020-01-16,15,1535.942
Starved,TopSealer,0,2020-01-17,16,724.774
Starved,TopSealer,0,2020-01-18,32,4696.568
Starved,TopSealer,0,2020-01-19,26,2413.14
Starved,TopSealer,0,2020-01-20,10,2265.091
Starved,TopSealer,0,2020-01-21,19,3038.528
Starved,TopSealer,0,2020-01-22,26,3558.551
Starved,TopSealer,0,2020-01-23,19,4165.383
Starved,TopSealer,0,2020-01-24,8,1339.1
Starved,TopSealer,0,2020-01-25,15,1864.956
Starved,TopSealer,0,2020-01-26,20,2977.567
Starved,TopSealer,0,2020-01-27,26,7319.74
Starved,TopSealer,0,2020-01-28,47,7714.035
Starved,TopSealer,0,2020-01-29,31,3628.209
Starved,TopSealer,0,2020-01-30,54,9012.448
Starved,TopSealer,0,2020-01-31,21,1746.976
Starved,TopSealer,1,2020-01-08,2,6.018
Starved,TopSealer,1,2020-01-09,1,3.047
Starved,TopSealer,2,2020-01-02,21,274.984
Starved,TopSealer,2,2020-01-03,9,251.018
Starved,TopSealer,2,2020-01-04,7,262.954
Starved,TopSealer,2,2020-01-05,14,510.797
Starved,TopSealer,2,2020-01-06,20,490.526
Starved,TopSealer,2,2020-01-07,29,982.43
Starved,TopSealer,2,2020-01-08,14,151.903
Starved,TopSealer,2,2020-01-09,12,323.007
Starved,TopSealer,2,2020-01-10,15,260.419
Starved,TopSealer,2,2020-01-11,45,1041.336
Starved,TopSealer,2,2020-01-12,9,171.78
Starved,TopSealer,2,2020-01-13,83,2111.136
Starved,TopSealer,2,2020-01-14,13,484.756
Starved,TopSealer,2,2020-01-15,27,702.196
Starved,TopSealer,2,2020-01-16,10,254.559
Starved,TopSealer,2,2020-01-17,15,366.588
Starved,TopSealer,2,2020-01-18,25,943.863
Starved,TopSealer,2,2020-01-19,24,490.016
Starved,TopSealer,2,2020-01-20,7,102.824
Starved,TopSealer,2,2020-01-21,21,708.349
Starved,TopSealer,2,2020-01-22,22,717.927
Starved,TopSealer,2,2020-01-23,18,653.529
Starved,TopSealer,2,2020-01-24,5,119.357
Starved,TopSealer,2,2020-01-25,14,700.609
Starved,TopSealer,2,2020-01-26,17,485.045
Starved,TopSealer,2,2020-01-27,21,693.599
Starved,TopSealer,2,2020-01-28,48,1449.794
Starved,TopSealer,2,2020-01-29,29,1113.386
Starved,TopSealer,2,2020-01-30,54,2182.539
Starved,TopSealer,2,2020-01-31,21,354.941
Starved,TopSealer,3,2020-01-02,3,163.201
Starved,TopSealer,3,2020-01-07,1,56.187
Starved,TopSealer,3,2020-01-10,5,77.518
Starved,TopSealer,3,2020-01-11,1,21.123
Starved,TopSealer,3,2020-01-12,1,19.07
Starved,TopSealer,3,2020-01-13,2,470.348
Starved,TopSealer,3,2020-01-14,1,52.146
Starved,TopSealer,3,2020-01-15,2,90.253
Starved,TopSealer,3,2020-01-19,1,125.649
Starved,TopSealer,3,2020-01-20,1,244.948
Starved,TopSealer,3,2020-01-21,1,268.652
Starved,TopSealer,3,2020-01-22,2,94.948
Starved,TopSealer,3,2020-01-23,1,73.242
Starved,TopSealer,3,2020-01-25,3,59.289
Starved,TopSealer,3,2020-01-29,2,235.636
Starved,TopSealer,3,2020-01-30,2,183.626
Starved,TopSealer,3,2020-01-31,2,104.806
Starved,TopSealer,4,2020-01-02,1,59.432
Starved,TopSealer,4,2020-01-08,2,49.164
Starved,TopSealer,4,2020-01-09,2,41.253
Starved,TopSealer,4,2020-01-17,1,5.014
Starved,TopSealer,4,2020-01-26,1,25.068
Starved,TopSealer,5,2020-01-17,7,57.361
Starved,TopSealer,5,2020-01-26,1,20.052
Starved,TopSealer,5,2020-01-29,1,7.018
Starved,TopSealer,5,2020-01-30,4,27.122
Unallocated,Depal,0,2020-01-03,1,9173.596
Unallocated,Depal,0,2020-01-05,3,2586.803
Unallocated,Depal,0,2020-01-07,3,4837.317
Unallocated,Depal,0,2020-01-10,1,31.484
Unallocated,Depal,0,2020-01-11,5,9309.129
Unallocated,Depal,0,2020-01-13,6,1991.487
Unallocated,Depal,0,2020-01-14,5,7588.855
Unallocated,Depal,0,2020-01-16,2,8077.685
Unallocated,Depal,0,2020-01-17,1,2260.602
Unallocated,Depal,0,2020-01-21,1,9111.0
Unallocated,Depal,0,2020-01-22,3,2770.072
Unallocated,Depal,0,2020-01-24,1,44.304
Unallocated,Depal,0,2020-01-25,3,1601.179
Unallocated,Depal,0,2020-01-26,5,6192.47
Unallocated,Depal,0,2020-01-27,3,7704.486
Unallocated,Depal,0,2020-01-28,1,8163.018
Unallocated,Depal,0,2020-01-29,3,4532.59
Unallocated,Depal,0,2020-01-30,1,2689.152
Unallocated,Depal,1,2020-01-03,2,120.439
Unallocated,Depal,1,2020-01-05,1,18.066
Unallocated,Depal,1,2020-01-09,1,169.595
Unallocated,Depal,1,2020-01-10,1,62.767
Unallocated,Depal,1,2020-01-12,3,315.624
Unallocated,Depal,1,2020-01-13,5,452.678
Unallocated,Depal,1,2020-01-14,3,71.317
Unallocated,Depal,1,2020-01-17,1,17.044
Unallocated,Depal,1,2020-01-21,1,65.596
Unallocated,Depal,1,2020-01-24,1,1405.836
Unallocated,Depal,1,2020-01-25,1,146.825
Unallocated,Depal,1,2020-01-26,1,11.032
Unallocated,Depal,1,2020-01-29,1,22.061
Unallocated,Depal,2,2020-01-09,3,24.305
Unallocated,Depal,2,2020-01-16,1,697.207
Unallocated,Depal,2,2020-01-22,1,795.586
Unallocated,Depal,3,2020-01-03,1,8.028
Unallocated,Depal,3,2020-01-05,3,84.303
Unallocated,Depal,3,2020-01-09,3,50.312
Unallocated,Depal,3,2020-01-12,3,23.082
Unallocated,Depal,3,2020-01-13,1,2.006
Unallocated,Depal,3,2020-01-14,3,13.076
Unallocated,Depal,3,2020-01-16,1,94.269
Unallocated,Depal,3,2020-01-22,3,126.8
Unallocated,Depal,3,2020-01-25,1,17.048
Unallocated,Depal,3,2020-01-26,2,60.319
Unallocated,Depal,3,2020-01-27,3,72.203
Unallocated,Depal,3,2020-01-29,1,11.032
Unallocated,Depal,4,2020-01-13,5,507.55
Unallocated,Depal,4,2020-01-22,1,3.049
Unallocated,Depal,4,2020-01-26,2,29.137
Unallocated,Depal,5,2020-01-05,1,4.013
Unallocated,Depal,5,2020-01-07,3,89.752
Unallocated,Depal,5,2020-01-11,4,49.375
Unallocated,Depal,5,2020-01-13,2,110.412
Unallocated,Depal,5,2020-01-14,1,2.004
Unallocated,Depal,5,2020-01-16,1,5.012
Unallocated,Depal,5,2020-01-18,1,372.843
Unallocated,Depal,5,2020-01-22,2,28.074
Unallocated,Depal,5,2020-01-24,1,60.162
Unallocated,Depal,5,2020-01-25,2,68.227
Unallocated,Depal,5,2020-01-26,1,2.031
Unallocated,Depal,5,2020-01-27,1,13.034
Unallocated,Depal,5,2020-01-30,2,122.624
Unallocated,Divider,0,2020-01-09,4,166.828
Unallocated,Divider,0,2020-01-14,6,21.2
Unallocated,Divider,0,2020-01-16,5,1056.359
Unallocated,Divider,0,2020-01-22,1,7.02
Unallocated,Divider,0,2020-01-23,1,159.973
Unallocated,Divider,0,2020-01-24,1,155.018
Unallocated,Divider,0,2020-01-25,27,226.648
Unallocated,Divider,0,2020-01-26,13,229.117
Unallocated,Divider,0,2020-01-29,10,49.375
Unallocated,Divider,1,2020-01-09,1,204.726
Unallocated,Divider,1,2020-01-26,1,69.716
Unallocated,Divider,1,2020-01-29,2,30.141
Unallocated,Divider,2,2020-01-16,1,31.489
Unallocated,Divider,2,2020-01-24,1,83.757
Unallocated,Divider,2,2020-01-25,1,197.742
Unallocated,Divider,2,2020-01-26,11,199.612
Unallocated,Divider,3,2020-01-09,3,9.028
Unallocated,Divider,3,2020-01-14,8,2475.838
Unallocated,Divider,3,2020-01-16,3,41.131
Unallocated,Divider,3,2020-01-17,4,5027.71
Unallocated,Divider,3,2020-01-25,18,863.272
Unallocated,Divider,3,2020-01-26,7,1786.916
Unallocated,Divider,3,2020-01-29,2,1794.128
Unallocated,Divider,4,2020-01-17,3,123.787
Unallocated,Divider,4,2020-01-23,1,2.015
Unallocated,Divider,4,2020-01-26,2,390.679
Unallocated,Divider,4,2020-01-29,6,320.498
Unallocated,Divider,5,2020-01-14,3,40.318
Unallocated,Divider,5,2020-01-25,18,144.806
Unallocated,Divider,5,2020-01-26,3,21.146
Unallocated,Divider,5,2020-01-29,10,264.471
Unallocated,Divider,7,2020-01-14,2,189.087
Unallocated,Divider,7,2020-01-23,1,14.039
Unallocated,Divider,7,2020-01-24,1,2.005
Unallocated,Divider,7,2020-01-25,1,76.404
Unallocated,Divider,7,2020-01-26,1,9.06
Unallocated,Divider,7,2020-01-29,5,145.493
Unallocated,Dynac,0,2020-01-03,1,44.165
Unallocated,Dynac,0,2020-01-06,4,3090.466
Unallocated,Dynac,0,2020-01-07,11,8267.945
Unallocated,Dynac,0,2020-01-08,3,960.447
Unallocated,Dynac,0,2020-01-09,3,1296.759
Unallocated,Dynac,0,2020-01-11,4,2689.658
Unallocated,Dynac,0,2020-01-12,3,2154.68
Unallocated,Dynac,0,2020-01-13,11,6969.389
Unallocated,Dynac,0,2020-01-14,7,5143.185
Unallocated,Dynac,0,2020-01-15,2,2445.701
Unallocated,Dynac,0,2020-01-16,2,1103.063
Unallocated,Dynac,0,2020-01-17,1,1915.727
Unallocated,Dynac,0,2020-01-18,2,2249.558
Unallocated,Dynac,0,2020-01-19,3,3425.431
Unallocated,Dynac,0,2020-01-20,1,2244.004
Unallocated,Dynac,0,2020-01-21,2,1213.048
Unallocated,Dynac,0,2020-01-22,8,7190.343
Unallocated,Dynac,0,2020-01-23,1,898.038
Unallocated,Dynac,0,2020-01-24,2,756.157
Unallocated,Dynac,0,2020-01-25,3,997.924
Unallocated,Dynac,0,2020-01-26,4,1022.465
Unallocated,Dynac,0,2020-01-27,6,3451.049
Unallocated,Dynac,0,2020-01-28,4,2157.263
Unallocated,Dynac,0,2020-01-29,11,6825.894
Unallocated,Dynac,0,2020-01-30,1,1025.705
Unallocated,Dynac,0,2020-01-31,5,5430.683
Unallocated,Dynac,2,2020-01-03,1,31.112
Unallocated,Dynac,2,2020-01-06,1,2.018
Unallocated,Dynac,2,2020-01-07,5,85.412
Unallocated,Dynac,2,2020-01-08,1,5.019
Unallocated,Dynac,2,2020-01-11,1,39.609
Unallocated,Dynac,2,2020-01-12,3,121.132
Unallocated,Dynac,2,2020-01-13,7,191.348
Unallocated,Dynac,2,2020-01-16,1,58.16
Unallocated,Dynac,2,2020-01-18,1,45.576
Unallocated,Dynac,2,2020-01-19,3,52.5
Unallocated,Dynac,2,2020-01-20,1,36.582
Unallocated,Dynac,2,2020-01-22,4,50.302
Unallocated,Dynac,2,2020-01-25,2,49.603
Unallocated,Dynac,2,2020-01-26,2,64.184
Unallocated,Dynac,2,2020-01-27,3,102.103
Unallocated,Dynac,2,2020-01-29,1,30.079
Unallocated,Dynac,2,2020-01-31,1,1.003
Unallocated,Dynac,3,2020-01-06,2,16.053
Unallocated,Dynac,3,2020-01-07,3,42.281
Unallocated,Dynac,3,2020-01-08,1,2.006
Unallocated,Dynac,3,2020-01-09,2,11.128
Unallocated,Dynac,3,2020-01-11,1,23.359
Unallocated,Dynac,3,2020-01-12,1,17.067
Unallocated,Dynac,3,2020-01-13,5,93.745
Unallocated,Dynac,3,2020-01-14,5,67.443
Unallocated,Dynac,3,2020-01-16,2,57.83
Unallocated,Dynac,3,2020-01-17,1,40.235
Unallocated,Dynac,3,2020-01-22,1,16.043
Unallocated,Dynac,3,2020-01-23,1,17.069
Unallocated,Dynac,3,2020-01-24,1,6.083
Unallocated,Dynac,3,2020-01-26,3,158.998
Unallocated,Dynac,3,2020-01-27,4,23.083
Unallocated,Dynac,3,2020-01-29,9,162.492
Unallocated,Dynac,3,2020-01-31,4,38.201
Unallocated,Erector,0,2020-01-02,34,1328.333
Unallocated,Erector,0,2020-01-03,8,1766.42
Unallocated,Erector,0,2020-01-05,6,388.974
Unallocated,Erector,0,2020-01-06,7,1964.023
Unallocated,Erector,0,2020-01-07,18,5072.786
Unallocated,Erector,0,2020-01-08,9,910.66
Unallocated,Erector,0,2020-01-09,9,217.831
Unallocated,Erector,0,2020-01-10,5,555.164
Unallocated,Erector,0,2020-01-11,24,1785.895
Unallocated,Erector,0,2020-01-12,11,1605.992
Unallocated,Erector,0,2020-01-13,67,3728.873
Unallocated,Erector,0,2020-01-14,65,5594.846
Unallocated,Erector,0,2020-01-15,13,1757.785
Unallocated,Erector,0,2020-01-16,23,696.162
Unallocated,Erector,0,2020-01-17,99,2820.928
Unallocated,Erector,0,2020-01-18,17,3307.231
Unallocated,Erector,0,2020-01-19,12,2209.836
Unallocated,Erector,0,2020-01-20,10,3694.898
Unallocated,Erector,0,2020-01-21,30,4072.603
Unallocated,Erector,0,2020-01-22,51,4082.54
Unallocated,Erector,0,2020-01-23,63,1470.629
Unallocated,Erector,0,2020-01-24,1,126.885
Unallocated,Erector,0,2020-01-25,32,1614.674
Unallocated,Erector,0,2020-01-26,64,2089.759
Unallocated,Erector,0,2020-01-27,8,3574.778
Unallocated,Erector,0,2020-01-28,8,1285.505
Unallocated,Erector,0,2020-01-29,63,6492.674
Unallocated,Erector,0,2020-01-30,7,520.013
Unallocated,Erector,0,2020-01-31,26,2600.475
Unallocated,Erector,3,2020-01-02,34,446.615
Unallocated,Erector,3,2020-01-03,1,7.03
Unallocated,Erector,3,2020-01-05,4,197.31
Unallocated,Erector,3,2020-01-06,5,89.346
Unallocated,Erector,3,2020-01-07,15,1812.838
Unallocated,Erector,3,2020-01-08,10,248.96
Unallocated,Erector,3,2020-01-09,10,408.955
Unallocated,Erector,3,2020-01-11,21,434.91
Unallocated,Erector,3,2020-01-12,9,242.168
Unallocated,Erector,3,2020-01-13,60,1525.222
Unallocated,Erector,3,2020-01-14,57,1094.283
Unallocated,Erector,3,2020-01-15,17,669.035
Unallocated,Erector,3,2020-01-16,21,271.081
Unallocated,Erector,3,2020-01-17,94,1244.75
Unallocated,Erector,3,2020-01-18,16,379.972
Unallocated,Erector,3,2020-01-19,10,212.578
Unallocated,Erector,3,2020-01-20,6,225.749
Unallocated,Erector,3,2020-01-21,18,496.022
Unallocated,Erector,3,2020-01-22,47,1378.814
Unallocated,Erector,3,2020-01-23,59,476.146
Unallocated,Erector,3,2020-01-24,1,220.022
Unallocated,Erector,3,2020-01-25,24,425.964
Unallocated,Erector,3,2020-01-26,61,745.762
Unallocated,Erector,3,2020-01-27,4,128.904
Unallocated,Erector,3,2020-01-28,4,160.587
Unallocated,Erector,3,2020-01-29,51,1749.56
Unallocated,Erector,3,2020-01-30,5,111.813
Unallocated,Erector,3,2020-01-31,22,524.76
Unallocated,Erector,4,2020-01-02,1,19.065
Unallocated,Erector,4,2020-01-03,6,47.317
Unallocated,Erector,4,2020-01-05,2,7.019
Unallocated,Erector,4,2020-01-06,1,17.242
Unallocated,Erector,4,2020-01-07,1,13.159
Unallocated,Erector,4,2020-01-10,2,8.125
Unallocated,Erector,4,2020-01-11,2,9.14
Unallocated,Erector,4,2020-01-12,1,11.172
Unallocated,Erector,4,2020-01-13,7,113.373
Unallocated,Erector,4,2020-01-14,8,65.248
Unallocated,Erector,4,2020-01-16,5,28.095
Unallocated,Erector,4,2020-01-17,4,21.239
Unallocated,Erector,4,2020-01-18,1,3.032
Unallocated,Erector,4,2020-01-19,2,11.059
